PRICE_PER_NIGHT,TAX_AMOUNT,ACCOM_NAME_EN,ACCOM_TYPE_CODE,BOOKING_PROVIDER_NAME_EN,ROOM_TYPE_CODE,CITY_NAME_EN,REVIEW_SCORE_NAME_EN,STAR_RATING_CODE
10.4,7.8,Novotel Makkah Thakher City,Hotel,SWISSOTEL,Superior Room,Mecca,Very Good,4
10.4,7.8,Holiday Rooms ___ ________,Homestay,KAYAK,Quadruple Room,Mecca,Fair,0
10.4,7.8,M Hotel Al Dana Makkah by Millennium,Hotel,KAYAK,Superior Room,Mecca,Very Good,4
10.2,7.65,Landmark Darkm Hotel Makkah,Hotel,PRICELINE,Deluxe Room,Mecca,Very Good,0
10.2,7.65,Novotel Makkah Thakher City,Hotel,SWISSOTEL,Superior Room,Mecca,Very Good,4
10.4,7.8,voco Makkah,Hotel,AGODA.COM,Deluxe Room,Mecca,Very Good,4
57.2,42.9,Anjum Makkah Hotel,Hotel,PRICETRAVEL,Suite,Mecca,Wonderful,5
60.4,45.3,Makkah Towers,Hotel,ELAF KINDA HOTEL,Deluxe Room,Mecca,Good,5
60.4,45.3,Hilton Hotel & Convention Jabal Omar Makkah,Hotel,HILTON,Suite,Mecca,Very Good,5
60.8,45.6,Conrad Jabal Omar Makkah,Hotel,STAYFORLONG,Standard Room,Mecca,Very Good,5
61,45.75,Jabal Omar Hyatt Regency Makkah,Hotel,HYATT REGENCY,Twin Room,Mecca,Very Good,5
64.8,48.6,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,HOTELS.COM,Suite,Mecca,Very Good,5
66,49.5,Swiss™tel Al Maqam Makkah,Hotel,PRICETRAVEL,Suite,Mecca,Very Good,5
66.8,50.1,Sheraton Makkah Jabal Al Kaaba Hotel,Hotel,PRICETRAVEL,Suite,Mecca,Very Good,5
67,50.25,Conrad Jabal Omar Makkah,Hotel,HILTON,Other,Mecca,Very Good,5
68.6,51.45,Elaf Kinda Hotel,Hotel,ELAF KINDA HOTEL,Suite,Mecca,Very Good,4
74.8,56.1,Le Mژridien Makkah,Hotel,PRICETRAVEL,Suite,Mecca,Very Good,5
10.8,8.1,Copthorne Makkah Al Naseem,Hotel,BOOKING.COM,Standard Room,Mecca,Very Good,4
10.8,8.1,Millennium Makkah Al Naseem,Hotel,AGODA.COM,Superior Room,Mecca,Very Good,5
10.8,8.1,Park Inn by Radisson Makkah Thakher Algharbi,Hotel,EXPEDIA,Superior Room,Mecca,Very Good,4
10.8,8.1,Park Inn by Radisson Makkah Thakher Algharbi,Hotel,BOOKING.COM,Superior Room,Mecca,Very Good,4
11,8.25,Al Kiswah Towers Hotel,Hotel,BOOKING.COM,Classic Room,Mecca,Good,3
11.2,8.4,____ ______,Hotel,KAYAK,Quadruple Room,Mecca,Good,3
11.2,8.4,Nuzhat Al Naseem Hotel,Hotel,KAYAK,Superior Room,Mecca,Good,1
11.6,8.7,Novotel Makkah Thakher City,Hotel,SWISSOTEL,Superior Room,Mecca,Very Good,4
50.2,37.65,Al Ghufran Safwah Hotel Makkah,Hotel,AGODA.COM,Standard Room,Mecca,Wonderful,5
50.4,37.8,Makkah Hotel,Hotel,HOTELS.COM,Deluxe Room,Mecca,Very Good,5
50.6,37.95,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,STAYFORLONG,Standard Room,Mecca,Very Good,5
50.6,37.95,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,BOOKING.COM,Specialty Rooms,Mecca,Very Good,5
50.6,37.95,Anjum Makkah Hotel,Hotel,PRICELINE,Suite,Mecca,Wonderful,5
50.6,37.95,Anjum Makkah Hotel,Hotel,AGODA.COM,Suite,Mecca,Wonderful,5
50.6,37.95,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,KAYAK,Studio,Mecca,Very Good,5
51.2,38.4,Swiss™tel Al Maqam Makkah,Hotel,PRICETRAVEL,Classic Room,Mecca,Very Good,5
51.2,38.4,Makarem Ajyad Makkah Hotel,Hotel,STAYFORLONG,Suite,Mecca,Very Good,5
52.2,39.15,Jabal Omar Hyatt Regency Makkah,Hotel,PRICELINE,Standard Room,Mecca,Very Good,5
52.8,39.6,Jabal Omar Hyatt Regency Makkah,Hotel,BOOKING.COM,Twin Room,Mecca,Very Good,5
10.4,7.8,Landmark Darkm Hotel Makkah,Hotel,PRICELINE,Deluxe Room,Mecca,Very Good,0
10.6,7.95,Nuzhat Al Naseem Hotel,Hotel,BOOKING.COM,Double Room,Mecca,Good,1
10.8,8.1,Elaf Ajyad Hotel,Hotel,AGODA.COM,Double Room,Mecca,Okay,2
10.8,8.1,Park Inn by Radisson Makkah Aziziyah,Hotel,AGODA.COM,Standard Room,Mecca,Very Good,5
42.4,31.8,Jumeirah Jabal Omar Makkah,Hotel,AGODA.COM,Deluxe Room,Mecca,Very Good,5
42.4,31.8,"Jabal Omar Marriott Hotel, Makkah",Hotel,PRICETRAVEL,Superior Room,Mecca,Very Good,5
43.6,32.7,Swiss™tel Al Maqam Makkah,Hotel,HOTELS.COM,Classic Room,Mecca,Very Good,5
43.6,32.7,Swiss™tel Al Maqam Makkah,Hotel,AGODA.COM,Classic Room,Mecca,Very Good,5
43.6,32.7,Jumeirah Jabal Omar Makkah,Hotel,AGODA.COM,Superior Room,Mecca,Very Good,5
44,33,Swiss™tel Makkah,Hotel,HOTELS.COM,Classic Room,Mecca,Very Good,5
44,33,Al Marwa Rayhaan By Rotana,Hotel,HOTELS.COM,Standard Room,Mecca,Very Good,5
44.4,33.3,Courtyard by Marriott Makkah,Hotel,PRICETRAVEL,Suite,Mecca,Very Good,3
44.4,33.3,Al Marwa Rayhaan By Rotana,Hotel,BOOKING.COM,Standard Room,Mecca,Very Good,5
44.4,33.3,Al Marwa Rayhaan By Rotana,Hotel,KAYAK,Twin Room,Mecca,Very Good,5
44.8,33.6,Address Jabal Omar Makkah,Hotel,AGODA.COM,Twin Room,Mecca,Very Good,5
11.6,8.7,Novotel Makkah Thakher City,Hotel,EXPEDIA,Superior Room,Mecca,Very Good,4
11.8,8.85,Al Joud Boutique Hotel Makkah,Hotel,KAYAK,Quadruple Room,Mecca,Wonderful,3
11.8,8.85,____ ___ ________,Hotel,KAYAK,Twin Room,Mecca,Very Good,1
12,9,Park Inn Makkah Al Naseem,Hotel,PARK INN MAKKAH AL NASEEM,Standard Room,Mecca,Very Good,5
12.2,9.15,voco Makkah,Hotel,BOOKING.COM,Deluxe Room,Mecca,Very Good,4
12.4,9.3,Copthorne Makkah Al Naseem,Hotel,PRICELINE,Standard Room,Mecca,Very Good,4
79.6,59.7,"Intercontinental Dar Al Tawhid Makkah, An IHG Hotel",Hotel,AGODA.COM,Deluxe Room,Mecca,Very Good,5
79.6,59.7,"Intercontinental Dar Al Tawhid Makkah, An IHG Hotel",Hotel,KAYAK,Deluxe Room,Mecca,Very Good,5
81.2,60.9,Jabal Omar Hyatt Regency Makkah,Hotel,PRICETRAVEL,Twin Room,Mecca,Very Good,5
82.2,61.65,"Jabal Omar Marriott Hotel, Makkah",Hotel,BOOKING.COM,Suite,Mecca,Very Good,5
82.2,61.65,"Jabal Omar Marriott Hotel, Makkah",Hotel,KAYAK,Suite,Mecca,Very Good,5
88.4,66.3,Raffles Makkah Palace,Hotel,AGODA.COM,Suite,Mecca,Wonderful,5
90.2,67.65,Raffles Makkah Palace,Hotel,PRICELINE,Suite,Mecca,Wonderful,5
109.4,82.05,Raffles Makkah Palace,Hotel,PRICELINE,Suite,Mecca,Wonderful,5
150.8,113.1,Raffles Makkah Palace,Hotel,SWISSOTEL,Suite,Mecca,Wonderful,5
242.4,181.8,Anjum Makkah Hotel,Hotel,PRICETRAVEL,Suite,Mecca,Wonderful,5
10.8,8.1,Copthorne Makkah Al Naseem,Hotel,KAYAK,Standard Room,Mecca,Very Good,4
10.8,8.1,Park Inn by Radisson Makkah Thakher Algharbi,Hotel,AGODA.COM,Superior Room,Mecca,Very Good,4
11,8.25,Al Kiswah Towers Hotel,Hotel,KAYAK,Classic Room,Mecca,Good,3
11,8.25,Hotel 21 Makkah,Hotel,KAYAK,Quadruple Room,Mecca,Very Good,3
11.2,8.4,Nuzhat Al Naseem Hotel,Hotel,BOOKING.COM,Superior Room,Mecca,Good,1
11.6,8.7,Time Ruba Hotel & Suites,Hotel,BOOKING.COM,Deluxe Room,Mecca,Very Good,4
7,5.25,Al Kiram Hotel,Hotel,EXPEDIA,Twin Room,Mecca,Good,3
7,5.25,____ _____ _______________,Hotel,KAYAK,Twin Room,Mecca,Very Good,2
7.4,5.55,Hotel 21 Makkah,Hotel,PRICELINE,Twin Room,Mecca,Very Good,3
7.6,5.7,Ajm Mina Hotel,Hotel,PRICELINE,Triple Room,Al Maqrah,Good,1
8.2,6.15,____ ______ ______ Seventh Square Hotel,Hotel,KAYAK,Twin Room,Mecca,Very Good,1
8.2,6.15,M Hotel Makkah By Millennium,Hotel,SUPER.COM,Standard Room,Mecca,Good,5
8.6,6.45,M Hotel Al Dana Makkah by Millennium,Hotel,EXPEDIA,Standard Room,Mecca,Very Good,4
8.8,6.6,Park Inn By Radisson Makkah Thakher East,Hotel,BOOKING.COM,Standard Room,Mecca,Very Good,4
8.8,6.6,Park Inn By Radisson Makkah Thakher East,Hotel,KAYAK,Standard Room,Mecca,Very Good,4
9,6.75,Copthorne Makkah Al Naseem,Hotel,TRIP.COM,Standard Room,Mecca,Very Good,4
9.2,6.9,Ajm Mina Hotel,Hotel,BOOKING.COM,Twin Room,Al Maqrah,Good,1
9.2,6.9,Ajm Mina Hotel,Hotel,KAYAK,Twin Room,Al Maqrah,Good,1
9.2,6.9,____ ______,Hotel,KAYAK,Deluxe Room,Mecca,Good,3
52.8,39.6,Jabal Omar Hyatt Regency Makkah,Hotel,KAYAK,Twin Room,Mecca,Very Good,5
53,39.75,Jabal Omar Hyatt Regency Makkah,Hotel,HYATT REGENCY,Standard Room,Mecca,Very Good,5
53.6,40.2,Al Safwa Hotel Tower 1,Hotel,EXPEDIA,Suite,Mecca,Very Good,5
53.8,40.35,Hilton Hotel & Convention Jabal Omar Makkah,Hotel,HILTON,Other,Mecca,Very Good,5
54,40.5,Swiss™tel Makkah,Hotel,STAYFORLONG,Classic Room,Mecca,Very Good,5
54,40.5,Pullman Zamzam Makkah,Hotel,SWISSOTEL,Suite,Mecca,Good,5
56.2,42.15,Jabal Omar Hyatt Regency Makkah,Hotel,HOTELS.COM,Twin Room,Mecca,Very Good,5
57,42.75,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,STAYFORLONG,Deluxe Room,Mecca,Very Good,5
57.4,43.05,Jumeirah Jabal Omar Makkah,Hotel,STAYFORLONG,Deluxe Room,Mecca,Very Good,5
58.4,43.8,Al Safwa Hotel,Hotel,AGODA.COM,Deluxe Room,Mecca,Very Good,5
58.4,43.8,Al Safwa Hotel,Hotel,KAYAK,Deluxe Room,Mecca,Very Good,5
59.8,44.85,Makkah Towers,Hotel,ELAF KINDA HOTEL,Deluxe Room,Mecca,Good,5
12.6,9.45,Four Points by Sheraton Makkah Al Naseem,Hotel,SUPER.COM,Standard Room,Mecca,Very Good,4
12.6,9.45,Makkah al Aziziah,Hotel,KAYAK,Standard Room,Mecca,Good,5
12.6,9.45,Makkah al Aziziah,Hotel,KAYAK,Twin Room,Mecca,Good,5
12.8,9.6,Landmark Darkm Hotel Makkah,Hotel,BOOKING.COM,Deluxe Room,Mecca,Very Good,0
13.4,10.05,Al Kiswah Towers Hotel,Hotel,AGODA.COM,Deluxe Room,Mecca,Good,3
13.4,10.05,____ ____ _______,Hotel,BOOKING.COM,Suite,Mecca,Good,2
60.8,45.6,Makarem Ajyad Makkah Hotel,Hotel,STAYFORLONG,Suite,Mecca,Very Good,5
63.6,47.7,Conrad Jabal Omar Makkah,Hotel,STAYFORLONG,Standard Room,Mecca,Very Good,5
64.2,48.15,"Intercontinental Dar Al Tawhid Makkah, An IHG Hotel",Hotel,EXPEDIA,Classic Room,Mecca,Very Good,5
64.8,48.6,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,SWISSOTEL,Standard Room,Mecca,Very Good,5
70.2,52.65,Jabal Omar Hyatt Regency Makkah,Hotel,PRICETRAVEL,Standard Room,Mecca,Very Good,5
83.4,62.55,"Intercontinental Dar Al Tawhid Makkah, An IHG Hotel",Hotel,EXPEDIA,Classic Room,Mecca,Very Good,5
83.4,62.55,"Intercontinental Dar Al Tawhid Makkah, An IHG Hotel",Hotel,BOOKING.COM,King Bed Room,Mecca,Very Good,5
93,69.75,Anjum Makkah Hotel,Hotel,EXPEDIA,Suite,Mecca,Wonderful,5
106.6,79.95,Anjum Makkah Hotel,Hotel,PRICETRAVEL,Suite,Mecca,Wonderful,5
147.6,110.7,Raffles Makkah Palace,Hotel,AGODA.COM,Other,Mecca,Wonderful,5
2.2,1.65,Ruba Al Hijaz Hotel,Hotel,AGODA.COM,King Bed Room,Mecca,Fair,3
2.2,1.65,Ruba Al Hijaz Hotel,Hotel,KAYAK,Twin Room,Mecca,Fair,3
13.8,10.35,Four Points by Sheraton Makkah Al Naseem,Hotel,PRICELINE,Deluxe Room,Mecca,Very Good,4
13.8,10.35,___ ___,Hotel,AGODA.COM,Quadruple Room,Mecca,Good,2
13.8,10.35,Park Inn Makkah Al Naseem,Hotel,PRICELINE,Standard Room,Mecca,Very Good,5
14.4,10.8,Wirgan Hotel Al Azizyah,Hotel,HOTELS.COM,Superior Room,Mecca,Very Good,4
15,11.25,Elaf Ajyad Hotel,Hotel,EXPEDIA,Double Room,Mecca,Okay,2
44.2,33.15,Address Jabal Omar Makkah,Hotel,STAYFORLONG,Deluxe Room,Mecca,Very Good,5
44.4,33.3,Al Marwa Rayhaan By Rotana,Hotel,PRICELINE,Twin Room,Mecca,Very Good,5
44.8,33.6,Sheraton Makkah Jabal Al Kaaba Hotel,Hotel,SHERATON,Specialty Rooms,Mecca,Very Good,5
45,33.75,Swiss™tel Al Maqam Makkah,Hotel,EXPEDIA,Classic Room,Mecca,Very Good,5
45,33.75,Jumeirah Jabal Omar Makkah,Hotel,BOOKING.COM,Deluxe Room,Mecca,Very Good,5
45,33.75,Hilton Suites Jabal Omar Makkah,Hotel,BOOKING.COM,King Bed Room,Mecca,Very Good,5
45,33.75,Hilton Suites Jabal Omar Makkah,Hotel,PRICELINE,Twin Room,Mecca,Very Good,5
45.2,33.9,Pullman Zamzam Makkah,Hotel,AGODA.COM,Classic Room,Mecca,Good,5
45.2,33.9,Pullman Zamzam Makkah,Hotel,PRICELINE,Classic Room,Mecca,Good,5
45,33.75,Swiss™tel Al Maqam Makkah,Hotel,HOTELS.COM,Classic Room,Mecca,Very Good,5
45,33.75,Hilton Suites Jabal Omar Makkah,Hotel,PRICELINE,King Bed Room,Mecca,Very Good,5
45,33.75,Mڑvenpick Hotel & Residences Hajar Tower Makkah,Hotel,BOOKING.COM,Superior Room,Mecca,Very Good,5
45.2,33.9,Pullman Zamzam Makkah,Hotel,EXPEDIA,Classic Room,Mecca,Good,5
45.2,33.9,Address Jabal Omar Makkah,Hotel,AGODA.COM,Twin Room,Mecca,Very Good,5
45.4,34.05,Jumeirah Jabal Omar Makkah,Hotel,EXPEDIA,Deluxe Room,Mecca,Very Good,5
45.4,34.05,Jumeirah Jabal Omar Makkah,Hotel,HOTELS.COM,Deluxe Room,Mecca,Very Good,5
45.8,34.35,Qasr Al Sahab Hotel Makkah,Hotel,HOTELS.COM,Suite,Mecca,Very Good,2
45.8,34.35,Al Marwa Rayhaan By Rotana,Hotel,KAYAK,Standard Room,Mecca,Very Good,5
46,34.5,Sheraton Makkah Jabal Al Kaaba Hotel,Hotel,PRICETRAVEL,Specialty Rooms,Mecca,Very Good,5
46.2,34.65,Address Jabal Omar Makkah,Hotel,EXPEDIA,Deluxe Room,Mecca,Very Good,5
9.2,6.9,Hotel 21 Makkah,Hotel,PRICELINE,Triple Room,Mecca,Very Good,3
9.6,7.2,Time Ruba Hotel & Suites,Hotel,KAYAK,Deluxe Room,Mecca,Very Good,4
9.6,7.2,Diyaralmashaer Al-Hadiyah Hotel,Hotel,BOOKING.COM,Quadruple Room,Mecca,Very Good,1
9.6,7.2,Wirgan Hotel Al Nour,Hotel,HOTELS.COM,Superior Room,Mecca,Very Good,4
9.8,7.35,M Hotel Al Dana Makkah by Millennium,Hotel,AGODA.COM,Standard Room,Mecca,Very Good,4
45.2,33.9,Address Jabal Omar Makkah,Hotel,HOTELS.COM,Deluxe Room,Mecca,Very Good,5
45.2,33.9,Makarem Ajyad Makkah Hotel,Hotel,KAYAK,Suite,Mecca,Very Good,5
45.2,33.9,Hilton Suites Jabal Omar Makkah,Hotel,BOOKING.COM,Twin Room,Mecca,Very Good,5
45.8,34.35,Conrad Jabal Omar Makkah,Hotel,EXPEDIA,Superior Room,Mecca,Very Good,5
45.8,34.35,Conrad Jabal Omar Makkah,Hotel,HOTELS.COM,Superior Room,Mecca,Very Good,5
46.4,34.8,Hilton Suites Jabal Omar Makkah,Hotel,KAYAK,Triple Room,Mecca,Very Good,5
46.6,34.95,Le Mژridien Towers Makkah,Hotel,SHERATON,Suite,Mecca,Wonderful,5
48,36,Shaza Makkah,Hotel,EXPEDIA,Family Room,Mecca,Very Good,5
48.2,36.15,Jumeirah Jabal Omar Makkah,Hotel,HOTELS.COM,Deluxe Room,Mecca,Very Good,5
48.4,36.3,Wassad Hotel,Hotel,EXPEDIA,Standard Room,Mecca,Wonderful,4
11.6,8.7,Three Points Musalli Makkah,Hotel,AGODA.COM,Double Room,Mecca,Very Good,3
12,9,Makarem Umm Al Qura Hotel,Hotel,HOTELS.COM,Superior Room,Mecca,Good,5
12.2,9.15,voco Makkah,Hotel,IHG,Deluxe Room,Mecca,Very Good,4
12.2,9.15,voco Makkah,Hotel,KAYAK,Deluxe Room,Mecca,Very Good,4
12.2,9.15,Novotel Residences Makkah,Apartment,AGODA.COM,Studio,Mecca,Very Good,0
12.2,9.15,Park Inn by Radisson Makkah Aziziyah,Hotel,PRICELINE,Superior Room,Mecca,Very Good,5
12.2,9.15,Wirgan Hotel Al Azizyah,Hotel,EXPEDIA,Superior Room,Mecca,Very Good,4
12.4,9.3,Wirgan Hotel Al Nour,Hotel,EXPEDIA,Superior Room,Mecca,Very Good,4
12.6,9.45,Roots Hotel,Hotel,KAYAK,Suite,Mecca,Very Good,3
12.6,9.45,M Hotel Makkah By Millennium,Hotel,PRICELINE,Standard Room,Mecca,Good,5
12.6,9.45,Makkah al Aziziah,Hotel,PRICELINE,Twin Room,Mecca,Good,5
12.8,9.6,Landmark Darkm Hotel Makkah,Hotel,PRICELINE,Deluxe Room,Mecca,Very Good,0
13.2,9.9,Al Ebaa Hotel,Hotel,EXPEDIA,Deluxe Room,Mecca,Very Good,3
13.2,9.9,Al Ebaa Hotel,Hotel,HOTELS.COM,Deluxe Room,Mecca,Very Good,3
13.2,9.9,Courtyard by Marriott Makkah,Hotel,BOOKING.COM,Deluxe Room,Mecca,Very Good,3
15.4,11.55,Saja Makkah Hotel,Hotel,EXPEDIA,Specialty Rooms,Mecca,Very Good,3
15.4,11.55,Park Inn Makkah Al Naseem,Hotel,PARK INN MAKKAH AL NASEEM,Superior Room,Mecca,Very Good,5
15.8,11.85,Makkah al Aziziah,Hotel,PRICELINE,Standard Room,Mecca,Good,5
16.6,12.45,Z Residence by Dayf - Self-Service Apartments,Apartment,KAYAK,Suite,Mecca,Very Good,0
16.8,12.6,___ ____ _______,Apartment,KAYAK,Apartment Rooms,Al Maqrah,Good,0
16.8,12.6,Courtyard by Marriott Makkah,Hotel,KAYAK,Deluxe Room,Mecca,Very Good,3
17,12.75,voco Makkah,Hotel,STAYFORLONG,Deluxe Room,Mecca,Very Good,4
17,12.75,Novotel Residences Makkah,Apartment,PRICELINE,Apartment Rooms,Mecca,Very Good,0
17,12.75,Novotel Residences Makkah,Apartment,BOOKING.COM,Apartment Rooms,Mecca,Very Good,0
10,7.5,____ ______,Hotel,AGODA.COM,Quadruple Room,Mecca,Good,3
10.2,7.65,Park Inn By Radisson Makkah Thakher East,Hotel,BOOKING.COM,Superior Room,Mecca,Very Good,4
10.2,7.65,Park Inn By Radisson Makkah Thakher East,Hotel,KAYAK,Superior Room,Mecca,Very Good,4
10.2,7.65,Novotel Makkah Thakher City,Hotel,AGODA.COM,Superior Room,Mecca,Very Good,4
10.4,7.8,voco Makkah,Hotel,IHG,Deluxe Room,Mecca,Very Good,4
10.4,7.8,Barakat Burhan Hotel,Hotel,EXPEDIA,Twin Room,Mecca,Good,4
10.4,7.8,voco Makkah,Hotel,STAYFORLONG,Deluxe Room,Mecca,Very Good,4
10.6,7.95,Nuzhat Al Naseem Hotel,Hotel,KAYAK,Double Room,Mecca,Good,1
10.6,7.95,____ ______ ______ Seventh Square Hotel,Hotel,AGODA.COM,Quadruple Room,Mecca,Very Good,1
17,12.75,Novotel Residences Makkah,Apartment,SWISSOTEL,Apartment Rooms,Mecca,Very Good,0
18.2,13.65,Elegant 3-Bedroom Retreat in Batha Quraish,Apartment,KAYAK,Apartment Rooms,Mecca,Wonderful,0
18.8,14.1,voco Makkah,Hotel,STAYFORLONG,Deluxe Room,Mecca,Very Good,4
19.4,14.55,Courtyard by Marriott Makkah,Hotel,BOOKING.COM,Quadruple Room,Mecca,Very Good,3
19.8,14.85,M Hotel Makkah By Millennium,Hotel,STAYFORLONG,Other,Mecca,Good,5
20.6,15.45,___ _______ ___ _____ _____,Apartment,BOOKING.COM,Apartment Rooms,Mecca,Good,0
46.2,34.65,Conrad Jabal Omar Makkah,Hotel,STAYFORLONG,Superior Room,Mecca,Very Good,5
46.2,34.65,Conrad Jabal Omar Makkah,Hotel,BOOKING.COM,Superior Room,Mecca,Very Good,5
47.4,35.55,Pullman Zamzam Makkah,Hotel,SWISSOTEL,Classic Room,Mecca,Good,5
47.4,35.55,Hilton Hotel & Convention Jabal Omar Makkah,Hotel,HILTON,Twin Room,Mecca,Very Good,5
48,36,Address Jabal Omar Makkah,Hotel,STAYFORLONG,Deluxe Room,Mecca,Very Good,5
48,36,Sheraton Makkah Jabal Al Kaaba Hotel,Hotel,SHERATON,Suite,Mecca,Very Good,5
48,36,Shaza Makkah,Hotel,HOTELS.COM,Family Room,Mecca,Very Good,5
49.4,37.05,Pullman Zamzam Makkah,Hotel,KAYAK,Classic Room,Mecca,Good,5
50,37.5,Pullman Zamzam Makkah,Hotel,PRESTIGIA,Classic Room,Mecca,Good,5
50.2,37.65,Al Ghufran Safwah Hotel Makkah,Hotel,KAYAK,Standard Room,Mecca,Wonderful,5
50.4,37.8,Makkah Hotel,Hotel,KAYAK,Deluxe Room,Mecca,Very Good,5
10.8,8.1,Millennium Makkah Al Naseem,Hotel,HOTELS.COM,Superior Room,Mecca,Very Good,5
10.8,8.1,Park Inn by Radisson Makkah Thakher Algharbi,Hotel,HOTELS.COM,Superior Room,Mecca,Very Good,4
11,8.25,Al Kiswah Towers Hotel,Hotel,AGODA.COM,Classic Room,Mecca,Good,3
11,8.25,Four Points by Sheraton Makkah Al Naseem,Hotel,PRICELINE,King Bed Room,Mecca,Very Good,4
11.2,8.4,Nuzhat Al Naseem Hotel,Hotel,AGODA.COM,Superior Room,Mecca,Good,1
11.4,8.55,Wassad Hotel,Hotel,EXPEDIA,Standard Room,Mecca,Wonderful,4
11.4,8.55,Wassad Hotel,Hotel,HOTELS.COM,Standard Room,Mecca,Wonderful,4
11.6,8.7,Novotel Makkah Thakher City,Hotel,AGODA.COM,Superior Room,Mecca,Very Good,4
11.8,8.85,Park Inn Makkah Al Naseem,Hotel,PRICELINE,Standard Room,Mecca,Very Good,5
13.8,10.35,Al Ebaa Hotel,Hotel,AGODA.COM,Standard Room,Mecca,Very Good,3
14,10.5,Al Kiram Hotel,Hotel,HOTELS.COM,Triple Room,Mecca,Good,3
14.2,10.65,Elaf Ajyad Hotel,Hotel,STAYFORLONG,Twin Room,Mecca,Okay,2
14.6,10.95,Hotel 21 Makkah,Hotel,KAYAK,Suite,Mecca,Very Good,3
48.4,36.3,Wassad Hotel,Hotel,KAYAK,Standard Room,Mecca,Wonderful,4
49.4,37.05,Pullman Zamzam Makkah,Hotel,EXPEDIA,Classic Room,Mecca,Good,5
49.4,37.05,"Jabal Omar Marriott Hotel, Makkah",Hotel,KAYAK,Suite,Mecca,Very Good,5
49.6,37.2,Makarem Ajyad Makkah Hotel,Hotel,STAYFORLONG,Superior Room,Mecca,Very Good,5
49.8,37.35,Makkah Hotel,Hotel,EXPEDIA,Suite,Mecca,Very Good,5
49.8,37.35,Makkah Hotel,Hotel,KAYAK,Suite,Mecca,Very Good,5
50.2,37.65,Al Ghufran Safwah Hotel Makkah,Hotel,PRICELINE,Standard Room,Mecca,Wonderful,5
50.6,37.95,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,EXPEDIA,Twin Room,Mecca,Very Good,5
50.6,37.95,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,HOTELS.COM,Twin Room,Mecca,Very Good,5
50.6,37.95,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,BOOKING.COM,Twin Room,Mecca,Very Good,5
50.6,37.95,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,KAYAK,Twin Room,Mecca,Very Good,5
50.6,37.95,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,KAYAK,Specialty Rooms,Mecca,Very Good,5
4.4,3.3,Durrat Mina Hotel,Hotel,BOOKING.COM,Twin Room,Mecca,Good,1
7,5.25,____ ____ _______,Hotel,BOOKING.COM,Double Room,Mecca,Good,2
7.4,5.55,Hotel 21 Makkah,Hotel,AGODA.COM,Standard Room,Mecca,Very Good,3
7.8,5.85,____ _____ _______________,Hotel,BOOKING.COM,Quadruple Room,Mecca,Very Good,2
8,6,Al Joud Boutique Hotel Makkah,Hotel,PRICELINE,Deluxe Room,Mecca,Wonderful,3
8.2,6.15,____ _____ _______________,Hotel,BOOKING.COM,Family Room,Mecca,Very Good,2
8.2,6.15,____ ______ ______ Seventh Square Hotel,Hotel,AGODA.COM,Standard Room,Mecca,Very Good,1
15.8,11.85,Elaf Ajyad Hotel,Hotel,EXPEDIA,Standard Room,Mecca,Okay,2
15.8,11.85,Elaf Ajyad Hotel,Hotel,HOTELS.COM,Standard Room,Mecca,Okay,2
16.4,12.3,Wirgan Hotel Al Azizyah,Hotel,HOTELS.COM,Superior Room,Mecca,Very Good,4
16.6,12.45,Courtyard by Marriott Makkah,Hotel,BOOKING.COM,Triple Room,Mecca,Very Good,3
16.6,12.45,Millennium Makkah Al Naseem,Hotel,HOTELS.COM,Standard Room,Mecca,Very Good,5
16.6,12.45,Z Residence by Dayf - Self-Service Apartments,Apartment,BOOKING.COM,Suite,Mecca,Very Good,0
16.8,12.6,___ ____ _______,Apartment,BOOKING.COM,Apartment Rooms,Al Maqrah,Good,0
16.8,12.6,Novotel Residences Makkah,Apartment,PRICELINE,Apartment Rooms,Mecca,Very Good,0
17,12.75,voco Makkah,Hotel,PRICELINE,Deluxe Room,Mecca,Very Good,4
17,12.75,Novotel Residences Makkah,Apartment,KAYAK,Apartment Rooms,Mecca,Very Good,0
50.6,37.95,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,PRICELINE,Specialty Rooms,Mecca,Very Good,5
50.6,37.95,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,BOOKING.COM,Studio,Mecca,Very Good,5
50.6,37.95,Makkah Clock Royal Tower A Fairmont Hotel,Hotel,PRICELINE,Studio,Mecca,Very Good,5
52,39,Pullman Zamzam Makkah,Hotel,EXPEDIA,Deluxe Room,Mecca,Good,5
52,39,Address Jabal Omar Makkah,Hotel,BOOKING.COM,Deluxe Room,Mecca,Very Good,5
52,39,Address Jabal Omar Makkah,Hotel,KAYAK,Deluxe Room,Mecca,Very Good,5
